,0,1
0,-52.087128,22.351513
1,-56.393005,20.509495
2,-54.12256,20.06254
3,-52.45204,21.089436
4,-56.295467,21.286253
5,-50.54404,24.75096
6,-52.107635,21.683151
7,-52.71216,20.85282
8,-52.890953,23.449766
9,-56.47217,21.310595
10,-54.457527,20.28089
11,-52.113583,19.537067
12,-55.020863,20.489347
13,-50.69075,25.2078
14,-53.470493,23.716465
15,-57.44122,21.377249
16,-54.20898,20.705442
17,-53.00003,20.272455
18,-53.69791,25.212769
19,-50.69141,21.012814
20,-54.752457,21.601042
21,-55.0618,20.946508
22,-52.346043,20.18548
23,-50.6479,22.574682
24,-54.957157,22.403526
25,-54.042263,25.46636
26,-53.468513,26.112991
27,-56.082943,20.8461
28,-52.46313,24.706202
29,-53.39243,20.501167
30,-53.541786,26.014137
31,-51.018196,21.9098
32,-56.241287,19.6524
33,-55.894806,20.237936
34,-56.669884,20.901522
35,-56.869617,21.726189
36,-53.64761,23.256691
37,-56.592953,21.125702
38,-53.155254,19.927607
39,-52.544636,23.094719
40,-52.24919,21.636713
41,-50.61126,23.005878
42,-51.86456,24.068542
43,-54.683994,24.138227
44,-55.951393,21.774637
45,-54.310802,23.8421
46,-53.416363,22.196865
47,-53.957108,21.902983
48,-53.699993,22.291069
49,-51.20102,24.843103
50,-49.809208,23.52609
51,-53.93501,23.734852
52,-53.226986,21.47579
53,-55.673992,20.46669
54,-54.97336,22.065714
55,-49.873947,22.53774
56,-55.169476,27.17272
57,-53.321682,20.799568
58,-55.23591,24.575687
59,-52.130653,20.731499
60,-52.071117,20.392195
61,-53.716576,20.513016
62,-56.733597,21.985405
63,-52.0506,23.404976
64,-52.237495,25.393827
65,-53.471565,19.891312
66,-50.02413,23.739815
67,-52.257923,21.852737
68,-50.287315,20.812006
69,-52.718845,21.24294
70,-55.257267,24.610035
71,-51.41084,21.804314
72,-55.16982,27.214554
73,-56.781727,19.53121
74,-52.177742,20.302387
75,-50.67419,24.94846
76,-54.03477,21.699951
77,-52.202087,21.152437
78,-55.013397,19.333572
79,-54.347534,21.399652
80,-56.874043,23.348864
81,-53.575455,21.214787
82,-50.724693,24.931221
83,-50.71302,21.239576
84,-49.477566,22.969175
85,-52.341885,26.112257
86,-52.525883,24.765263
87,-52.927784,25.121225
88,-56.767815,20.417122
89,-53.10219,21.458517
90,-53.75796,23.881445
91,-52.227028,22.244276
92,-28.159128,-41.537266
93,-29.302027,-42.214928
94,-26.924622,-40.7953
95,-30.331045,-42.64832
96,-27.830122,-39.48223
97,-29.877747,-42.069416
98,-32.122334,-41.831173
99,-26.4566,-42.668125
100,-28.85341,-39.084866
101,-29.93571,-43.9204
102,-28.337578,-44.508926
103,-29.904434,-44.747902
104,-28.497374,-40.73339
105,-32.362034,-43.18963
106,-28.389719,-40.201984
107,-27.740915,-40.8091
108,-27.034882,-40.487316
109,-30.162016,-43.832886
110,-26.761162,-40.96706
111,-26.317944,-44.27289
112,-28.376362,-40.766693
113,-27.307878,-40.735134
114,-27.3385,-41.14824
115,-30.082016,-44.181408
116,-27.282928,-42.075325
117,-28.169092,-45.174698
118,-30.419222,-41.219795
119,-28.52939,-43.7198
120,-29.30234,-44.748814
121,-26.150002,-41.919353
122,-28.375305,-40.571484
123,-29.32261,-42.45329
124,-33.520943,-44.1217
125,-28.602936,-38.639675
126,-28.468233,-39.670288
127,-26.480728,-44.321632
128,-28.356716,-40.416233
129,-26.349016,-39.743267
130,-31.38998,-41.60414
131,-29.203745,-40.50594
132,-29.414894,-40.15598
133,-27.566172,-41.22393
134,-29.343523,-40.459473
135,-29.06062,-39.149147
136,-26.552685,-40.577957
137,-30.45362,-44.334167
138,-27.938272,-40.387184
139,-29.337408,-40.398685
140,-30.063023,-42.24373
141,-28.837296,-40.019367
142,-28.258902,-42.00873
143,-28.07878,-41.983288
144,-28.474707,-42.20599
145,-26.49749,-44.358444
146,-29.592245,-42.14499
147,-29.403318,-39.78344
148,-26.428473,-41.578598
149,-27.112103,-44.341213
150,-27.87302,-41.399597
151,-32.550735,-41.804184
152,-30.674793,-42.39872
153,-32.74844,-40.703484
154,-28.816414,-42.279583
155,-28.197922,-40.787178
156,-26.105787,-41.663685
157,-28.785418,-43.92831
158,-28.228346,-39.06968
159,-28.229822,-42.160553
160,-29.379343,-41.384243
161,-28.281832,-42.404118
162,-28.120329,-40.12322
163,-27.162739,-42.6491
164,-28.350471,-41.268524
165,-27.625244,-42.02168
166,-29.594938,-42.319157
167,-27.431887,-40.256844
168,-33.01426,-41.3918
169,-28.81648,-41.32046
170,-28.834385,-41.533203
171,-27.011951,-44.67133
172,-29.639336,-43.438305
173,-28.054157,-42.529873
174,-36.55632,42.5334
175,-37.16339,42.624664
176,-34.95465,39.97936
177,-35.848946,44.13497
178,-36.609898,43.15344
179,-31.482101,41.058132
180,-35.16849,42.755894
181,-34.37602,41.948566
182,-34.6746,42.10889
183,-34.318176,42.558857
184,-35.639027,42.30707
185,-31.614443,41.56347
186,-36.17406,43.87063
187,-36.20711,43.25699
188,-35.90591,43.385593
189,-34.540398,41.287395
190,-35.43131,42.338608
191,-35.817196,42.37369
192,-34.184883,41.10802
193,-34.07295,39.840885
194,-36.060608,42.451305
195,-35.544254,42.574898
196,-34.56759,43.662228
197,-33.1371,41.73824
198,-34.624542,42.70033
199,-31.732752,41.538216
200,-34.807602,43.336514
201,-36.032936,39.08996
202,-34.18892,43.16877
203,-33.817436,43.071686
204,-31.130749,40.91393
205,-35.91647,39.161568
206,-33.950466,42.35911
207,-32.781235,43.43899
208,-35.153362,41.920284
209,-35.498962,38.875053
210,-35.875404,42.451237
211,-34.175957,42.492805
212,-32.97228,41.63855
213,-33.764126,40.909138
214,-35.669247,42.056152
215,-34.06826,38.998493
216,-35.822926,41.831047
217,-35.76078,42.510292
218,-35.69486,41.779552
219,-35.46172,41.934494
220,-31.145603,39.524315
221,-39.042072,42.337246
222,-33.746407,42.567894
223,-36.30381,39.842865
224,-38.191536,41.557873
225,-32.12502,43.81754
226,-34.20751,38.578564
227,-33.54924,41.82759
228,-32.322216,39.53805
229,-38.232075,40.066334
230,-38.333603,41.695515
231,-37.053654,43.551468
232,-39.10173,42.357117
233,-38.270767,41.1562
234,-38.277176,40.07747
235,-32.588173,38.81457
236,-37.425926,42.54607
237,-31.419497,39.17126
238,-33.052547,40.98732
239,-35.510605,43.92787
240,-37.974586,42.06825
241,-31.43265,39.202923
242,-32.0621,39.176876
243,-31.662378,39.22045
244,-32.936424,38.44699
245,-33.17141,40.318832
246,31.096552,-20.510014
247,29.088535,-23.15591
248,28.930445,-21.797752
249,32.37695,-21.508966
250,32.866898,-24.540796
251,32.838852,-20.017872
252,28.87515,-23.806469
253,30.227972,-20.339235
254,31.101177,-23.694353
255,30.435146,-23.455708
256,29.36684,-22.38285
257,32.790974,-20.35924
258,28.155943,-20.669937
259,30.928541,-22.031797
260,32.748528,-20.025064
261,34.35171,-19.865002
262,29.910267,-21.63699
263,29.338749,-25.357355
264,30.275204,-20.42722
265,31.820204,-23.45324
266,29.827845,-20.571672
267,30.5714,-23.330853
268,33.7475,-19.967228
269,30.85531,-21.747726
270,32.04286,-20.626125
271,32.17055,-19.65602
272,30.334139,-23.98703
273,29.683962,-22.765808
274,30.197199,-20.656225
275,32.97417,-24.35051
276,32.943874,-20.211187
277,33.331703,-20.219288
278,34.955605,-24.283985
279,32.02258,-24.030373
280,31.034481,-20.658424
281,31.239277,-23.754406
282,32.8399,-20.543663
283,29.636873,-22.422474
284,28.815859,-21.571087
285,28.882887,-23.217028
286,29.976866,-20.252909
287,34.06773,-24.096867
288,34.23798,-19.876524
289,30.724354,-23.52328
290,30.729229,-20.99941
291,32.967937,-19.805494
292,31.3703,-23.430391
293,30.411152,-22.771463
294,27.492754,-19.586985
295,32.892838,-20.402248
296,27.514269,-19.648512
297,30.58884,-23.02441
298,33.277725,-20.304586
299,31.003414,-20.68637
300,31.68159,-23.649084
301,33.24989,-24.353128
302,29.792498,-24.36314
303,33.11903,-24.363293
304,32.86155,-24.497263
305,29.61093,-23.223263
306,29.220427,-23.23273
307,32.13582,-25.04468
308,29.814274,-19.752836
309,28.64835,-21.230616
310,29.267878,-25.483156
311,35.860462,-24.22769
312,35.890095,-24.236282
313,33.04753,-24.462952
314,29.81963,-23.490387
315,30.827208,-23.493917
316,28.624115,-21.98189
317,31.733404,-23.482277
318,31.222101,-24.379663
319,27.618547,-19.72931
320,30.720474,-20.263388
321,31.279865,-25.039703
322,29.75949,-22.57429
323,31.309753,-23.192978
324,30.804386,-20.873734
325,32.227272,-19.56354
326,30.188953,-22.847202
327,31.691294,-23.28241
328,46.201817,48.566498
329,48.005367,48.137714
330,47.084713,48.82775
331,46.34996,50.58554
332,46.331886,49.161633
333,44.783436,50.025486
334,47.90405,49.414967
335,48.53914,48.799503
336,47.978687,48.55532
337,45.14034,50.82705
338,45.48621,49.13069
339,45.18278,49.94078
340,48.993782,48.697266
341,44.688908,50.39402
342,48.5827,49.03225
343,46.529133,50.03072
344,47.478374,50.266216
345,46.969364,49.38306
346,49.07024,49.446297
347,44.85883,49.986538
348,44.692596,49.61155
349,48.507767,48.56206
350,45.196186,50.805553
351,47.721962,49.875957
352,44.51876,50.048157
353,47.233208,49.82893
354,47.467484,50.17316
355,47.259945,50.469303
356,48.36914,49.64732
357,47.77113,49.852768
358,47.392105,49.733395
359,46.993225,51.368176
360,49.479717,48.77482
361,47.223988,50.11411
362,48.39423,49.301857
363,48.988495,48.9241
364,-15.933936,62.532497
365,-17.680271,60.369637
366,-20.658718,63.71405
367,-17.687096,59.20146
368,-17.377522,63.592537
369,-21.17436,61.66945
370,-18.094536,60.330734
371,-20.668903,62.405273
372,-15.162582,61.925976
373,-19.551947,61.931652
374,-17.582964,60.818077
375,-17.855318,62.36882
376,-20.268005,61.177616
377,-19.850307,63.19029
378,-22.009329,62.14026
379,-23.023201,63.432144
380,-19.34619,60.708138
381,-21.033222,62.859226
382,-20.414457,62.26877
383,-19.484272,58.917656
384,-21.25253,59.194027
385,-15.476768,64.247986
386,-20.166634,62.668003
387,-20.281805,64.01598
388,-20.442673,60.408504
389,-20.416378,61.786346
390,-22.57118,63.377644
391,-19.90355,58.992928
392,-20.82705,64.37166
393,-18.005213,66.39713
394,-19.66951,62.31321
395,-20.128763,58.78843
396,-19.79111,62.50682
397,-19.967924,62.004066
398,-21.498844,62.945377
399,-16.583326,61.34363
400,-19.72675,61.63354
401,-15.249905,64.23628
402,-18.824522,61.523415
403,-21.7229,62.87815
404,-19.937546,60.795185
405,-20.45089,58.090797
406,-20.452213,64.393265
407,-16.728819,65.20113
408,-18.822748,60.27244
409,-20.39948,62.116302
410,-21.509779,61.837227
411,-19.592848,64.69603
412,-18.008183,66.40645
413,-18.47546,60.304047
414,-15.542058,60.092793
415,-19.301443,58.768814
416,-17.019758,64.83861
417,-20.738321,66.28595
418,-21.797436,66.36098
419,-22.594255,64.14092
420,-19.802074,60.6497
421,-20.961035,59.098347
422,-19.573114,61.016624
423,-20.244911,57.494865
424,-23.47444,62.361862
425,-20.475252,57.843952
426,-19.026981,60.47798
427,-19.886753,62.92482
428,-17.174776,63.09342
429,-15.9037285,60.09098
430,-16.625324,61.31614
431,-16.019974,64.32124
432,-20.330454,61.67082
433,-17.022848,62.306408
434,-20.28743,64.24503
435,-16.424725,59.55466
436,-16.717709,58.777264
437,-18.40916,59.844364
438,-16.423176,61.824097
439,-20.05875,61.395973
440,-18.563612,60.947502
441,-21.30279,59.735195
442,-19.426014,62.699368
443,-20.50231,58.055614
444,-23.013779,64.458
445,-19.923922,63.382904
446,-20.952589,62.638714
447,-21.13646,63.698563
448,-15.375038,62.20249
449,-16.41233,64.72449
450,-19.595013,63.874737
451,-17.290785,61.586147
452,-18.392494,60.92451
453,-21.884302,63.510975
454,-17.810377,58.7936
455,-16.13404,62.787247
456,-20.591354,62.756737
457,-15.7207155,60.072807
458,-17.542873,-72.482994
459,-16.288956,-66.038185
460,-11.61196,-73.00057
461,-15.7767515,-67.55126
462,-14.472376,-68.06252
463,-16.322796,-67.9157
464,-15.276739,-73.295616
465,-17.554451,-72.491425
466,-12.25698,-70.82392
467,-15.032701,-67.51606
468,-16.096235,-69.43911
469,-17.250547,-65.18422
470,-12.6669235,-71.43965
471,-14.63467,-67.894775
472,-17.696093,-66.1591
473,-14.22142,-72.36437
474,-12.74082,-70.59677
475,-15.893897,-66.52798
476,-16.589586,-71.995285
477,-14.250219,-66.59375
478,-13.813344,-70.1744
479,-16.138552,-68.30718
480,-12.989669,-72.70051
481,-15.893623,-66.52733
482,-15.831029,-68.88768
483,-13.051951,-73.00498
484,-13.787411,-72.23562
485,-15.902555,-66.75763
486,-12.791322,-66.77517
487,-17.998709,-68.93953
488,-15.5608,-68.27862
489,-14.888255,-67.65296
490,-12.754216,-71.72586
491,-12.910915,-70.610344
492,-16.647427,-65.42176
493,-16.5762,-70.52458
494,-16.135366,-66.82514
495,-14.501413,-69.99005
496,-16.99066,-69.73936
497,-13.648174,-69.41384
498,-13.287172,-67.270615
499,-17.767075,-64.98251
500,-16.767332,-69.06863
501,-16.392427,-67.604294
502,-16.136522,-64.55032
503,-15.664593,-72.25299
504,-16.45105,-67.93545
505,-16.703138,-64.6231
506,-15.94904,-73.03132
507,-16.852522,-64.72663
508,-12.710658,-71.392334
509,-15.614217,-67.03598
510,-11.608962,-73.008224
511,-14.870309,-69.79786
512,-11.639086,-73.04342
513,-14.647045,-70.72633
514,-16.697245,-68.53257
515,-12.570645,-73.72624
516,-11.363665,-72.787094
517,-16.18455,-70.30561
518,-13.613873,-69.69449
519,-15.241945,-67.531555
520,-15.61848,-68.45413
521,-12.361214,-69.573944
522,-13.652932,-68.69875
523,-17.081085,-67.94464
524,-13.714095,-67.109024
525,-12.898447,-73.28606
526,-15.761828,-66.73426
527,-11.812248,-70.82852
528,-13.103297,-66.845406
529,-13.436476,-70.85212
530,-13.557029,-67.79776
531,-14.678194,-66.2119
532,-16.106043,-68.081406
533,-15.503976,-69.18475
534,-14.428399,-72.35665
535,-14.823285,-66.76706
536,-15.262423,-73.47797
537,-16.94232,-68.39393
538,-14.382994,-70.71469
539,-14.623188,-72.502144
540,-16.919514,-70.39387
541,-16.501354,-72.058395
542,-16.06227,-66.161476
543,-16.011803,-68.05278
544,-17.829956,-70.04473
545,-16.278389,-67.79957
546,-16.721544,-67.720184
547,-18.796537,-68.22919
548,-17.954054,-68.63982
549,16.167616,28.25619
550,18.776974,28.785505
551,16.534985,28.564543
552,18.973896,25.970396
553,16.91006,28.115093
554,18.224289,28.640293
555,15.732862,32.743126
556,17.127481,31.02656
557,18.916128,25.501774
558,16.854128,32.56375
559,18.117678,31.002928
560,17.974327,27.486692
561,17.104136,30.645496
562,18.996737,29.352158
563,18.060776,29.578049
564,15.195345,26.812267
565,18.943182,29.223373
566,16.783728,27.634571
567,15.283646,31.481731
568,15.61173,27.458883
569,15.411879,32.92402
570,18.330177,28.89048
571,17.131285,31.129257
572,17.75703,28.503792
573,18.723843,28.33077
574,15.531581,27.278967
575,14.567085,28.115353
576,14.360888,28.075636
577,18.28631,34.567547
578,14.700645,32.022392
579,8.914426,4.844799
580,18.240845,28.704401
581,17.858929,29.733665
582,19.034119,25.854456
583,15.827402,30.602015
584,15.844133,28.976986
585,13.673824,29.82159
586,19.603458,29.279785
587,20.886683,28.411255
588,14.298648,30.545269
589,20.41423,31.515366
590,18.334883,27.903887
591,18.283258,34.58352
592,18.800049,26.745552
593,14.020485,28.153194
594,19.613756,27.683002
595,15.353427,32.8942
596,14.719801,28.345377
597,14.733259,33.36521
598,17.834015,31.75751
599,17.586922,28.158098
600,18.943346,27.710457
601,15.792527,32.09551
602,15.624633,28.589605
603,17.577204,27.50352
604,16.219448,27.586452
605,15.456763,31.451256
606,16.484745,31.01769
607,16.465784,28.858372
608,18.975641,27.122124
609,17.222887,26.118908
610,15.561753,30.190136
611,17.600185,27.454132
612,15.967739,29.297268
613,13.904266,29.533154
614,15.2206745,26.99369
615,20.985966,28.495077
616,17.016485,25.391674
617,17.335497,29.11009
618,15.746826,33.015133
619,16.206266,26.719952
620,19.088985,27.044151
621,15.411552,27.17956
622,20.963457,28.507944
623,16.591675,28.57259
624,17.185493,25.62112
625,18.192644,32.589615
626,14.640904,30.091284
627,20.608278,30.497532
628,20.008408,27.456734
629,15.931046,33.288242
630,19.071331,27.962404
631,16.041883,28.035648
632,16.775473,26.701185
633,17.36361,28.353058
634,14.630095,29.883488
635,15.650734,28.947794
636,19.000834,28.535477
637,16.772858,31.809475
638,18.37671,30.078615
639,17.891989,27.779469
640,17.60254,25.338879
641,15.919148,29.793955
642,18.296782,27.014704
643,18.307777,31.5275
644,14.056901,27.083708
645,16.707396,29.169218
646,0.07128791,8.134826
647,-6.268289,12.42724
648,-2.7072663,9.518104
649,-4.4280047,11.788011
650,-2.7012866,9.517808
651,-4.498699,15.682811
652,-3.0470097,12.195394
653,-5.2310143,12.783782
654,-0.25757977,11.983282
655,-0.3181166,5.0850334
656,-3.0893176,12.21484
657,-0.24254589,12.009474
658,-6.909236,11.716564
659,-4.4979095,15.622633
660,-6.908777,11.716548
661,-2.9625082,10.615404
662,-2.7201953,9.503195
663,-4.4898124,15.749469
664,-4.4280047,11.788011
665,-4.0583816,12.7659855
666,-3.8208487,9.945159
667,-5.9550104,11.922734
668,-0.2700105,11.967763
669,-5.2144456,14.64423
670,-4.694651,11.616087
671,0.07709277,8.097727
672,-5.3723726,12.764733
673,-2.024033,11.993675
674,-5.107142,13.724809
675,-6.9086223,11.716656
676,-4.04538,12.948783
677,4.4045496,5.1240807
678,-6.1466966,9.589831
679,-2.023561,11.993691
680,3.8179038,3.662422
681,-5.1733675,8.503833
682,-2.953772,10.605586
683,-4.1944656,12.804069
684,-0.30634695,4.896536
685,-4.966072,8.083155
