,0,1
0,-58.084126,19.578781
1,-59.228943,16.71077
2,-60.7867,16.998262
3,-59.024517,18.007242
4,-58.601284,16.030657
5,-53.58214,24.812016
6,-58.217308,16.270687
7,-58.86966,17.006067
8,-59.559727,22.253113
9,-58.028336,16.091873
10,-60.09021,20.288567
11,-60.181538,20.488752
12,-58.0866,17.519293
13,-54.618637,19.33334
14,-61.818146,18.59798
15,-61.711334,19.049181
16,-58.877575,17.305721
17,-58.832733,18.192635
18,-59.154835,22.496435
19,-53.875042,24.129446
20,-59.012825,17.06696
21,-57.237667,18.052464
22,-59.03624,18.725466
23,-56.036457,16.83009
24,-58.589447,19.086084
25,-58.78026,24.282135
26,-56.117027,25.269697
27,-57.01265,15.465559
28,-60.292446,23.5092
29,-61.336086,16.654335
30,-59.717556,23.925451
31,-53.955326,23.062883
32,-60.83446,17.373177
33,-57.03509,15.751518
34,-58.765472,15.289652
35,-54.19906,21.853668
36,-57.5298,17.095587
37,-58.83621,15.903347
38,-61.07964,16.6464
39,-57.01484,19.888592
40,-59.01401,16.860907
41,-54.91783,25.699804
42,-55.630318,19.035885
43,-56.183006,24.954487
44,-58.760864,20.640978
45,-60.028633,21.899912
46,-58.271812,18.790462
47,-56.87891,19.882647
48,-57.47054,17.144814
49,-53.65964,17.132088
50,-53.28399,24.312681
51,-55.416832,20.436258
52,-57.959614,20.961279
53,-57.04843,16.164328
54,-58.660458,18.900179
55,-53.106625,23.615343
56,-53.15769,20.663895
57,-59.624603,17.087584
58,-60.254097,19.148493
59,-58.053337,19.777863
60,-59.36139,19.187395
61,-59.233955,16.719923
62,-57.63192,24.404657
63,-56.46892,18.901167
64,-56.837418,26.135805
65,-60.22797,16.434278
66,-54.34596,17.474518
67,-55.966347,17.169859
68,-57.40293,24.62868
69,-59.600895,18.315372
70,-58.39837,23.141928
71,-55.39493,17.222563
72,-53.027786,20.677525
73,-61.4603,20.942745
74,-58.93892,19.803244
75,-54.329346,19.33334
76,-57.708794,20.389265
77,-58.97765,17.773783
78,-58.706123,21.721495
79,-57.834362,17.727945
80,-54.941338,21.781921
81,-61.004803,17.676695
82,-54.308735,19.367096
83,-55.641506,16.220192
84,-52.71339,23.567371
85,-61.02498,23.452343
86,-54.710243,21.18658
87,-57.02955,24.200514
88,-59.40809,15.416527
89,-59.822754,18.01893
90,-54.86468,20.72419
91,-61.262268,17.11325
92,-68.82073,-3.1304305
93,-70.29644,-3.7469172
94,-65.43048,-4.2959156
95,-71.27,-3.0841491
96,-67.649925,-3.2821677
97,-71.41284,-4.3463836
98,-65.31268,-5.0229416
99,-65.88825,-2.8607504
100,-67.51866,-2.2394686
101,-65.58729,-1.7734494
102,-65.05324,-2.095043
103,-63.77745,-2.7175586
104,-69.26022,-4.759187
105,-66.92164,-0.53397274
106,-68.21808,-4.2208557
107,-67.0737,-3.8425035
108,-64.90419,-3.4115448
109,-66.81099,-1.3384775
110,-66.34971,-4.2540803
111,-69.44252,1.0148443
112,-67.95237,-3.4206905
113,-68.81687,-4.3664308
114,-69.402695,-2.2552981
115,-65.11094,-1.4060823
116,-68.41407,-6.0171814
117,-62.565742,-2.576775
118,-71.718994,-4.1873784
119,-68.6386,-2.0602212
120,-64.765625,-1.2613326
121,-64.367355,-3.491097
122,-68.558655,-5.1584206
123,-70.51349,-4.519474
124,-76.26192,-1.7851982
125,-66.38135,-2.498379
126,-67.61394,-4.215523
127,-69.39251,1.0284233
128,-68.43165,-4.5280085
129,-67.10243,-6.2134213
130,-72.84966,-2.725588
131,-69.194,-4.729624
132,-70.4944,-2.7318037
133,-67.23013,-5.1581388
134,-68.86756,-4.4191227
135,-66.01022,-4.0144544
136,-66.289276,-4.528685
137,-66.79551,-0.9326867
138,-67.864845,-4.7653747
139,-70.58309,-3.1690435
140,-69.32396,-1.3523798
141,-69.6798,-5.369196
142,-70.190315,-4.0963063
143,-68.23918,-6.215293
144,-67.852936,-1.9945039
145,-69.50914,0.9626357
146,-70.15707,-3.8873904
147,-66.242424,-3.1997502
148,-67.73726,-3.6105478
149,-70.12014,0.4733296
150,-68.45978,-3.1750011
151,-72.8849,-2.2556946
152,-71.51793,-2.554311
153,-72.751495,-0.9655042
154,-68.85173,-3.2321
155,-70.04491,-2.2949085
156,-66.88345,-2.295337
157,-67.96057,-1.2634051
158,-67.10837,-2.671796
159,-70.64307,-5.18345
160,-69.85102,-3.4186072
161,-69.52518,-4.202817
162,-67.82893,-3.8932698
163,-68.524216,-3.215975
164,-69.711365,-4.7751436
165,-69.36101,-3.7861469
166,-70.91236,-3.2197053
167,-69.76176,-2.9637525
168,-72.963394,-1.5661198
169,-69.42767,-3.6437888
170,-69.77425,-3.9725428
171,-70.83832,-0.1366515
172,-71.41683,-0.88769615
173,-70.36561,-5.175
174,-46.801193,49.80929
175,-47.016975,48.973515
176,-46.098568,49.130806
177,-47.837223,49.335915
178,-47.679554,50.55363
179,-41.69488,52.447918
180,-46.774197,53.371624
181,-44.881237,52.66426
182,-44.454422,54.285706
183,-45.589417,52.875107
184,-46.062332,52.06956
185,-43.073727,50.382915
186,-47.720108,49.54219
187,-46.758682,49.95377
188,-47.117466,49.80429
189,-46.42325,51.0049
190,-45.564568,50.81824
191,-45.959057,51.340427
192,-45.537975,51.80573
193,-47.846054,54.048412
194,-46.477715,50.484146
195,-45.512512,51.221478
196,-47.81787,50.101852
197,-41.58281,54.144146
198,-45.972,53.56967
199,-43.440727,55.229614
200,-47.010433,50.941536
201,-43.213783,55.621563
202,-46.611214,53.685703
203,-47.400795,53.164165
204,-41.60395,52.474506
205,-44.619465,49.73163
206,-45.361893,54.46509
207,-44.630272,50.726643
208,-45.072765,53.863842
209,-40.891075,53.05116
210,-47.4052,50.036484
211,-45.25351,53.356228
212,-44.61089,55.39482
213,-43.360527,51.48837
214,-46.616352,52.047195
215,-41.11457,51.594025
216,-45.215553,53.509857
217,-46.05182,50.012173
218,-46.852158,51.744926
219,-46.264362,51.802418
220,-41.27261,50.027756
221,-44.923126,56.65869
222,-45.681145,54.55466
223,-43.46919,55.43483
224,-49.382904,51.590546
225,-49.263847,51.64602
226,-44.555023,48.36569
227,-44.58739,54.89507
228,-40.26898,52.085423
229,-50.297348,48.59191
230,-47.183086,54.451756
231,-48.925526,50.13967
232,-44.927612,56.69015
233,-49.66718,50.955574
234,-50.294727,48.59221
235,-40.69674,50.76392
236,-45.378365,50.75162
237,-41.044582,50.47541
238,-42.554478,50.56921
239,-48.08068,49.32034
240,-49.316597,51.19124
241,-40.997948,50.16974
242,-40.412502,51.04375
243,-40.720978,50.403713
244,-43.321922,49.0619
245,-45.59454,48.237682
246,-45.45041,-2.7957587
247,-42.40064,-10.462198
248,-48.213005,-9.74574
249,-46.158283,-3.2305093
250,-39.8091,-6.8820124
251,-47.71255,-2.9936547
252,-10.3889675,1.8124934
253,-44.601597,-3.6223407
254,-45.072186,-7.822504
255,-45.120148,-8.385643
256,-48.610443,-8.047778
257,-46.894463,-2.653976
258,7.919989,-0.02957182
259,-45.54651,-9.332829
260,-47.01426,-4.415681
261,-47.633476,-0.8110386
262,-48.538662,-7.703879
263,-38.96839,-5.2642365
264,-44.233627,-3.5128028
265,-41.6541,-6.811199
266,-39.95792,-4.100158
267,-44.661617,-8.159107
268,-47.662716,-1.6950374
269,-47.005066,-7.700549
270,-47.337852,-3.2538567
271,-47.407097,-5.3718767
272,-45.839436,-8.390865
273,-42.87447,-10.159504
274,-44.108036,-3.798182
275,-39.885353,-7.926271
276,-47.98043,-2.274168
277,-47.119152,-2.382498
278,-4.273822,5.373134
279,-40.47003,-6.82492
280,-45.24055,-4.343574
281,-45.885723,-7.317981
282,-46.64881,-4.2085757
283,-41.337265,-9.724357
284,14.281445,45.393753
285,-42.37084,-10.409496
286,-44.219223,-3.3276763
287,-0.6160054,3.9434175
288,-47.65365,-0.9096251
289,-44.601513,-7.670481
290,-44.387207,-4.2641454
291,-48.31432,-2.2707672
292,-45.40597,-7.0853796
293,-48.440174,-7.908863
294,-6.1544294,5.9467254
295,-46.68005,-4.0397396
296,-6.168886,5.9919753
297,-43.908646,-7.7499585
298,-46.99784,-2.1542065
299,-45.636898,-4.9300995
300,-41.43958,-6.7216644
301,-1.6904168,4.620807
302,-44.521065,-9.478626
303,-39.694256,-7.9120116
304,-41.909714,-7.7362576
305,-47.1509,-7.8063617
306,-42.83597,-10.358095
307,-40.457012,-6.3837857
308,-43.362103,-3.614229
309,14.324019,45.3349
310,-39.309555,-4.6293845
311,0.59259117,-4.096373
312,0.5955699,-4.1878166
313,-40.922585,-7.9408364
314,-43.82431,-8.989769
315,-45.52148,-8.027135
316,-47.621624,-9.647826
317,-44.99801,-7.567981
318,-43.02517,-8.249109
319,-1.1381667,2.409093
320,-44.674282,-3.4333427
321,-42.430473,-7.6280704
322,-41.686317,-9.741874
323,-44.80701,-7.791931
324,-44.376972,-2.3697164
325,-47.44504,-5.377923
326,-44.469326,-7.738789
327,-45.25154,-6.782251
328,27.081242,-46.1285
329,23.603685,-46.7852
330,26.911575,-45.588223
331,24.040464,-45.059776
332,27.458328,-44.441933
333,26.492636,-46.9706
334,24.754675,-44.860027
335,26.746086,-44.550266
336,26.719778,-45.292274
337,22.702402,-44.232937
338,26.898455,-43.85422
339,26.552979,-47.092846
340,27.546026,-45.172783
341,23.28283,-40.06009
342,25.792685,-44.097847
343,23.789036,-45.965664
344,24.92186,-43.221287
345,26.19929,-44.457306
346,23.167797,-45.703754
347,24.181396,-47.175495
348,27.814354,-47.05676
349,24.948841,-47.530895
350,22.714403,-44.15505
351,25.362354,-43.870956
352,26.06413,-47.55077
353,25.470165,-43.941505
354,24.187666,-44.177696
355,24.014933,-44.15384
356,25.07998,-43.928017
357,25.490097,-44.087387
358,25.81936,-44.82544
359,23.826235,-42.762817
360,24.833965,-48.248436
361,26.154095,-43.663837
362,25.159184,-44.098385
363,24.739866,-44.967888
364,-0.9246578,70.53365
365,-2.1838171,68.7961
366,-0.03591319,70.75051
367,-1.3470857,65.38384
368,-2.430694,65.97845
369,-2.7714057,68.86294
370,-2.89962,66.42778
371,-2.288466,71.02591
372,-1.0875543,64.95811
373,-2.108763,71.28556
374,-3.4518266,66.72369
375,0.050984118,66.10543
376,-1.7626188,66.65737
377,-0.4638066,73.252594
378,1.3729178,72.54579
379,0.0027838245,65.953514
380,-1.8442029,69.98656
381,-3.768514,70.9185
382,-3.2556834,71.63616
383,4.5167623,66.327034
384,-3.0364778,68.141685
385,-0.30550626,73.767654
386,-0.9307809,71.11558
387,0.07777363,70.73282
388,-2.4549658,71.8333
389,-3.329417,72.2682
390,-0.16578424,69.8725
391,5.7988696,69.27132
