,True_label,Pseudo_label,Domain label
1662,18,18,0
1663,18,18,0
1664,18,18,0
1665,18,18,0
1666,18,18,0
1667,18,18,0
1668,18,18,0
1669,18,18,0
1670,18,18,0
1671,18,18,0
1672,18,18,0
1673,18,18,0
1674,18,18,0
1675,18,18,0
1676,18,18,0
1677,18,18,0
1678,18,18,0
1679,18,18,0
1680,18,18,0
1681,18,18,0
1682,18,18,0
1683,18,18,0
1684,18,18,0
1685,18,18,0
1686,18,18,0
1687,18,18,0
1688,18,18,0
1689,18,18,0
1690,18,18,0
1691,18,18,0
1692,18,18,0
1693,18,18,0
1694,18,18,0
1695,18,18,0
1696,18,18,0
1697,18,18,0
1698,18,18,0
1699,18,18,0
1700,18,18,0
1701,18,18,0
1702,18,18,0
1703,18,18,0
1704,18,18,0
1705,18,18,0
1706,18,18,0
1707,18,18,0
1708,18,18,0
1709,18,18,0
1710,19,19,0
1711,19,19,0
1712,19,19,0
1713,19,19,0
1714,19,19,0
1715,19,19,0
1716,19,19,0
1717,19,19,0
1718,19,19,0
1719,19,19,0
1720,19,19,0
1721,19,19,0
1722,19,19,0
1723,19,19,0
1724,19,19,0
1725,19,19,0
1726,19,19,0
1727,19,19,0
1728,19,19,0
1729,19,19,0
1730,19,19,0
1731,19,19,0
1732,19,19,0
1733,19,19,0
1734,19,19,0
1735,19,19,0
1736,19,19,0
1737,19,19,0
1738,19,19,0
1739,19,19,0
1740,19,19,0
1741,19,19,0
1742,19,19,0
1743,19,19,0
1744,19,19,0
1745,19,19,0
1746,19,19,0
1747,19,19,0
1748,19,19,0
1749,19,19,0
1750,19,19,0
1751,19,19,0
1752,19,19,0
1753,19,19,0
1754,19,19,0
1755,19,19,0
1756,19,19,0
1757,19,19,0
1758,19,19,0
1759,19,19,0
1760,19,19,0
1761,19,19,0
1762,19,19,0
1763,19,19,0
1764,19,19,0
1765,19,19,0
1766,19,19,0
1767,19,19,0
1768,19,19,0
1769,19,19,0
1770,19,19,0
1771,19,19,0
1772,19,19,0
1773,19,19,0
1774,19,19,0
1775,19,19,0
1776,19,19,0
1777,19,19,0
1778,19,19,0
1779,19,19,0
1780,19,19,0
1781,19,19,0
1782,19,19,0
1783,19,19,0
1784,19,19,0
1785,19,19,0
1786,19,19,0
1787,19,19,0
1788,19,19,0
1789,19,19,0
1790,19,19,0
1791,19,19,0
1792,19,19,0
1793,19,19,0
1794,19,19,0
1795,19,19,0
1796,19,19,0
1797,19,19,0
1798,19,19,0
1799,19,19,0
1800,19,19,0
1801,19,19,0
1802,19,19,0
1803,19,19,0
1804,19,19,0
1805,20,20,0
1806,20,20,0
1807,20,20,0
1808,20,20,0
1809,20,20,0
1810,20,20,0
1811,20,20,0
1812,20,20,0
1813,20,20,0
1814,20,20,0
1815,20,20,0
1816,20,20,0
1817,20,20,0
1818,20,20,0
1819,20,20,0
1820,20,20,0
1821,20,20,0
1822,20,20,0
1823,20,20,0
1824,20,20,0
1825,20,20,0
1826,20,20,0
1827,20,20,0
1828,20,20,0
1829,20,20,0
1830,20,20,0
1831,20,20,0
1832,20,20,0
1833,20,20,0
1834,20,20,0
1835,20,20,0
1836,20,20,0
1837,20,20,0
1838,20,20,0
1839,20,20,0
1840,20,20,0
1841,20,20,0
1842,20,20,0
1843,20,20,0
1844,20,20,0
1845,20,20,0
1846,20,20,0
1847,20,20,0
1848,20,20,0
1849,20,20,0
1850,20,20,0
1851,20,20,0
1852,20,20,0
1853,20,20,0
1854,20,20,0
1855,20,20,0
1856,20,20,0
1857,20,20,0
1858,20,20,0
1859,20,20,0
1860,20,20,0
1861,20,20,0
1862,20,20,0
1863,20,20,0
1864,20,20,0
1865,20,20,0
1866,20,20,0
1867,20,20,0
1868,20,20,0
1869,20,20,0
1870,20,20,0
1871,20,20,0
1872,20,20,0
1873,20,20,0
1874,20,20,0
1875,20,20,0
1876,20,20,0
1877,20,20,0
1878,20,20,0
1879,20,20,0
1880,20,20,0
1881,20,20,0
1882,20,20,0
1883,20,20,0
1884,20,20,0
1885,20,20,0
1886,20,20,0
1887,20,20,0
1888,20,20,0
1889,20,20,0
1890,20,20,0
1891,20,20,0
1892,20,20,0
1893,20,20,0
1894,20,20,0
1895,20,20,0
1896,20,20,0
1897,20,20,0
1898,21,21,0
1899,21,21,0
1900,21,21,0
1901,21,21,0
1902,21,21,0
1903,21,21,0
1904,21,21,0
1905,21,21,0
1906,21,21,0
1907,21,21,0
1908,21,21,0
1909,21,21,0
1910,21,21,0
1911,21,21,0
1912,21,21,0
1913,21,21,0
1914,21,21,0
1915,21,21,0
1916,21,21,0
1917,21,21,0
1918,21,21,0
1919,21,21,0
1920,21,21,0
1921,21,21,0
1922,21,21,0
1923,21,21,0
1924,21,21,0
1925,21,21,0
1926,21,21,0
1927,21,21,0
1928,21,21,0
1929,21,21,0
1930,21,21,0
1931,21,21,0
1932,21,21,0
1933,21,21,0
1934,21,21,0
1935,21,21,0
1936,21,21,0
1937,21,21,0
1938,21,21,0
1939,21,21,0
1940,21,21,0
1941,21,21,0
1942,21,21,0
1943,21,21,0
1944,21,21,0
1945,21,21,0
1946,21,21,0
1947,21,21,0
1948,21,21,0
1949,21,21,0
1950,21,21,0
1951,21,21,0
1952,21,21,0
1953,21,21,0
1954,21,21,0
1955,21,21,0
1956,21,21,0
1957,21,21,0
1958,21,21,0
1959,21,21,0
1960,21,21,0
1961,21,21,0
1962,21,21,0
1963,21,21,0
1964,21,21,0
1965,21,21,0
1966,21,21,0
1967,21,21,0
1968,21,21,0
1969,21,21,0
1970,21,21,0
1971,21,21,0
1972,21,21,0
1973,21,21,0
1974,21,21,0
1975,21,21,0
1976,21,21,0
1977,21,21,0
1978,21,21,0
1979,21,21,0
1980,21,21,0
1981,21,21,0
1982,21,21,0
1983,21,21,0
1984,21,21,0
1985,21,21,0
1986,21,21,0
1987,21,21,0
1988,21,21,0
1989,21,21,0
1990,21,21,0
1991,21,21,0
1992,21,21,0
1993,21,21,0
1994,21,21,0
1995,21,21,0
1996,21,21,0
1997,21,21,0
1998,22,22,0
1999,22,22,0
2000,22,22,0
2001,22,22,0
2002,22,22,0
2003,22,22,0
2004,22,22,0
2005,22,22,0
2006,22,22,0
2007,22,22,0
2008,22,22,0
2009,22,22,0
2010,22,22,0
2011,22,22,0
2012,22,22,0
2013,22,22,0
2014,22,22,0
2015,22,22,0
2016,22,22,0
2017,22,22,0
2018,22,22,0
2019,22,22,0
2020,22,22,0
2021,22,22,0
2022,22,22,0
2023,22,22,0
2024,22,22,0
2025,22,22,0
2026,22,22,0
2027,22,22,0
2028,22,22,0
2029,22,22,0
2030,22,22,0
2031,22,22,0
2032,22,22,0
2033,22,22,0
2034,22,22,0
2035,22,22,0
2036,22,22,0
2037,22,22,0
2038,22,22,0
2039,22,22,0
2040,22,22,0
2041,22,22,0
2042,22,22,0
2043,22,22,0
2044,22,22,0
2045,22,22,0
2046,22,22,0
2047,22,22,0
2048,22,22,0
2049,22,22,0
2050,22,22,0
2051,22,22,0
2052,22,22,0
2053,22,22,0
2054,22,22,0
2055,22,22,0
2056,22,22,0
2057,22,22,0
2058,22,22,0
2059,22,22,0
2060,22,22,0
2061,22,22,0
2062,22,22,0
2063,22,22,0
2064,22,22,0
2065,22,22,0
2066,22,22,0
2067,22,22,0
2068,22,22,0
2069,22,22,0
2070,22,22,0
2071,22,22,0
2072,22,22,0
2073,22,22,0
2074,22,22,0
2075,22,22,0
2076,22,22,0
2077,22,22,0
2078,22,22,0
2079,22,22,0
2080,22,22,0
2081,22,22,0
2082,22,22,0
2083,22,22,0
2084,22,22,0
2085,22,22,0
2086,22,22,0
2087,22,22,0
2088,22,22,0
2089,22,22,0
2090,22,22,0
2091,22,22,0
2092,22,22,0
2093,22,22,0
2094,22,22,0
2095,22,22,0
2096,23,23,0
2097,23,23,0
2098,23,23,0
2099,23,23,0
2100,23,23,0
2101,23,23,0
2102,23,23,0
2103,23,23,0
2104,23,23,0
2105,23,23,0
2106,23,23,0
2107,23,23,0
2108,23,23,0
2109,23,23,0
2110,23,23,0
2111,23,23,0
2112,23,23,0
2113,23,23,0
2114,23,23,0
2115,23,23,0
2116,23,23,0
2117,23,23,0
2118,23,23,0
2119,23,23,0
2120,23,23,0
2121,23,23,0
2122,23,23,0
2123,23,23,0
2124,23,23,0
2125,23,23,0
2126,23,23,0
2127,23,23,0
2128,23,23,0
2129,23,23,0
2130,23,23,0
2131,23,23,0
2132,23,23,0
2133,23,23,0
2134,23,23,0
2135,23,23,0
2136,23,23,0
2137,23,23,0
2138,23,23,0
2139,23,23,0
2140,23,23,0
2141,23,23,0
2142,23,23,0
2143,23,23,0
2144,23,23,0
2145,23,23,0
2146,23,23,0
2147,23,23,0
2148,23,23,0
2149,23,23,0
2150,23,23,0
2151,23,23,0
2152,23,23,0
2153,23,23,0
2154,23,23,0
2155,23,23,0
2156,23,23,0
2157,23,23,0
2158,23,23,0
2159,23,23,0
2160,23,23,0
2161,23,23,0
2162,23,23,0
2163,23,23,0
2164,23,23,0
2165,23,23,0
2166,23,23,0
2167,23,23,0
2168,23,23,0
2169,23,23,0
2170,23,23,0
2171,23,23,0
2172,23,23,0
2173,23,23,0
2174,23,23,0
2175,23,23,0
2176,23,23,0
2177,23,23,0
2178,23,23,0
2179,23,23,0
2180,23,23,0
2181,23,23,0
2182,23,23,0
2183,23,23,0
2184,23,23,0
2185,23,23,0
2186,23,23,0
2187,23,23,0
2188,23,23,0
2189,23,23,0
2190,23,23,0
2191,23,23,0
2192,23,23,0
2193,23,23,0
2194,24,24,0
2195,24,24,0
2196,24,24,0
2197,24,24,0
2198,24,24,0
2199,24,24,0
2200,24,24,0
2201,24,24,0
2202,24,24,0
2203,24,24,0
2204,24,24,0
2205,24,24,0
2206,24,24,0
2207,24,24,0
2208,24,24,0
2209,24,24,0
2210,24,24,0
2211,24,24,0
2212,24,24,0
2213,24,24,0
2214,24,24,0
2215,24,24,0
2216,24,24,0
2217,24,24,0
2218,24,24,0
2219,24,24,0
2220,24,24,0
2221,24,24,0
2222,24,24,0
2223,24,24,0
2224,24,24,0
2225,24,24,0
2226,24,24,0
2227,24,24,0
2228,24,24,0
2229,24,24,0
2230,24,24,0
2231,24,24,0
2232,24,24,0
2233,24,24,0
2234,24,24,0
2235,24,24,0
2236,24,24,0
2237,24,24,0
2238,24,24,0
2239,24,24,0
2240,24,24,0
2241,24,24,0
2242,24,24,0
2243,24,24,0
2244,24,24,0
2245,24,24,0
2246,24,24,0
2247,24,24,0
2248,24,24,0
2249,24,24,0
2250,24,24,0
2251,24,24,0
2252,24,24,0
2253,24,24,0
2254,24,24,0
2255,24,24,0
2256,24,24,0
2257,24,24,0
2258,24,24,0
2259,24,24,0
2260,24,24,0
2261,24,24,0
2262,24,24,0
2263,24,24,0
2264,24,24,0
2265,24,24,0
2266,24,24,0
2267,24,24,0
2268,24,24,0
2269,24,24,0
2270,24,24,0
2271,24,24,0
2272,24,24,0
2273,24,24,0
2274,24,24,0
2275,24,24,0
2276,24,24,0
2277,24,24,0
2278,24,24,0
2279,24,24,0
2280,24,24,0
2281,24,24,0
2282,24,24,0
2283,24,24,0
2284,25,25,0
2285,25,25,0
2286,25,25,0
2287,25,25,0
2288,25,25,0
2289,25,25,0
2290,25,25,0
2291,25,25,0
2292,25,25,0
2293,25,25,0
2294,25,25,0
2295,25,25,0
2296,25,25,0
2297,25,25,0
2298,25,25,0
2299,25,25,0
2300,25,25,0
2301,25,25,0
2302,25,25,0
2303,25,25,0
2304,25,25,0
2305,25,25,0
2306,25,25,0
2307,25,25,0
2308,25,25,0
2309,25,25,0
2310,25,25,0
2311,25,25,0
2312,25,25,0
2313,25,25,0
2314,25,25,0
2315,25,25,0
2316,25,25,0
2317,25,25,0
2318,25,25,0
2319,25,25,0
2320,25,25,0
2321,25,25,0
2322,25,25,0
2323,25,25,0
2324,25,25,0
2325,25,25,0
2326,25,25,0
2327,25,25,0
2328,25,25,0
2329,25,25,0
2330,25,25,0
2331,25,25,0
2332,25,25,0
2333,25,25,0
2334,25,25,0
2335,25,25,0
2336,25,25,0
2337,25,25,0
2338,25,25,0
2339,25,25,0
2340,25,25,0
2341,25,25,0
2342,25,25,0
2343,25,25,0
2344,25,25,0
2345,25,25,0
2346,25,25,0
2347,25,25,0
2348,25,25,0
2349,25,25,0
2350,25,25,0
2351,25,25,0
2352,25,25,0
2353,25,25,0
2354,25,25,0
2355,25,25,0
2356,25,25,0
2357,25,25,0
2358,25,25,0
2359,26,26,0
2360,26,26,0
2361,26,26,0
2362,26,26,0
2363,26,26,0
2364,26,26,0
2365,26,26,0
2366,26,26,0
2367,26,26,0
2368,26,26,0
2369,26,26,0
2370,26,26,0
2371,26,26,0
2372,26,26,0
2373,26,26,0
2374,26,26,0
2375,26,26,0
2376,26,26,0
2377,26,26,0
2378,26,26,0
2379,26,26,0
2380,26,26,0
2381,26,26,0
2382,26,26,0
2383,26,26,0
2384,26,26,0
2385,26,26,0
2386,26,26,0
2387,26,26,0
2388,26,26,0
2389,26,26,0
2390,26,26,0
2391,26,26,0
2392,26,26,0
2393,26,26,0
2394,26,26,0
2395,26,26,0
2396,26,26,0
2397,26,26,0
2398,26,26,0
2399,26,26,0
2400,26,26,0
2401,26,26,0
2402,26,26,0
2403,26,26,0
2404,26,26,0
2405,26,26,0
2406,26,26,0
2407,26,26,0
2408,26,26,0
2409,26,26,0
2410,26,26,0
2411,26,26,0
2412,26,26,0
2413,26,26,0
2414,26,26,0
2415,26,26,0
2416,26,26,0
2417,26,26,0
2418,26,26,0
2419,26,26,0
2420,26,26,0
2421,26,26,0
2422,26,26,0
2423,26,26,0
2424,26,26,0
2425,26,26,0
2426,26,26,0
2427,26,26,0
2428,26,26,0
2429,26,26,0
2430,26,26,0
2431,26,26,0
2432,26,26,0
2433,26,26,0
2434,26,26,0
2435,26,26,0
2436,26,26,0
2437,26,26,0
2438,26,26,0
2439,26,26,0
2440,26,26,0
2441,26,26,0
2442,26,26,0
2443,26,26,0
2444,26,26,0
2445,26,26,0
2446,26,26,0
2447,26,26,0
2448,26,26,0
2449,26,26,0
2450,26,26,0
2451,26,26,0
2452,26,26,0
2453,26,26,0
2454,26,26,0
2455,26,26,0
2456,26,26,0
2457,26,26,0
2458,26,26,0
2459,27,27,0
2460,27,27,0
2461,27,27,0
2462,27,27,0
2463,27,27,0
2464,27,27,0
2465,27,27,0
2466,27,27,0
2467,27,27,0
2468,27,27,0
2469,27,27,0
2470,27,27,0
2471,27,27,0
2472,27,27,0
2473,27,27,0
2474,27,27,0
2475,27,27,0
2476,27,27,0
2477,27,27,0
2478,27,27,0
2479,27,27,0
2480,27,27,0
2481,27,27,0
2482,27,27,0
2483,27,27,0
2484,27,27,0
2485,27,27,0
2486,27,27,0
2487,27,27,0
2488,27,27,0
2489,27,27,0
2490,27,27,0
2491,27,27,0
2492,27,27,0
2493,27,27,0
2494,27,27,0
2495,27,27,0
2496,27,27,0
2497,27,27,0
2498,27,27,0
2499,27,27,0
2500,27,27,0
2501,27,27,0
2502,27,27,0
2503,27,27,0
2504,27,27,0
2505,27,27,0
2506,27,27,0
2507,27,27,0
2508,27,27,0
2509,27,27,0
2510,27,27,0
2511,27,27,0
2512,27,27,0
2513,27,27,0
2514,27,27,0
2515,27,27,0
2516,27,27,0
2517,27,27,0
2518,27,27,0
2519,27,27,0
2520,27,27,0
2521,27,27,0
2522,27,27,0
2523,27,27,0
2524,27,27,0
2525,27,27,0
2526,27,27,0
2527,27,27,0
2528,27,27,0
2529,27,27,0
2530,27,27,0
2531,27,27,0
2532,27,27,0
2533,27,27,0
2534,27,27,0
2535,27,27,0
2536,27,27,0
2537,27,27,0
2538,27,27,0
2539,27,27,0
2540,27,27,0
2541,27,27,0
2542,27,27,0
2543,27,27,0
2544,27,27,0
2545,27,27,0
2546,27,27,0
2547,27,27,0
2548,27,27,0
2549,27,27,0
2550,27,27,0
2551,27,27,0
2552,27,27,0
2553,27,27,0
2554,27,27,0
2555,27,27,0
2556,27,27,0
2557,27,27,0
2558,28,28,0
2559,28,28,0
2560,28,28,0
2561,28,28,0
2562,28,28,0
2563,28,28,0
2564,28,28,0
2565,28,28,0
2566,28,28,0
2567,28,28,0
2568,28,28,0
2569,28,28,0
2570,28,28,0
2571,28,28,0
2572,28,28,0
2573,28,28,0
2574,28,28,0
2575,28,28,0
2576,28,28,0
2577,28,28,0
2578,28,28,0
2579,28,28,0
2580,28,28,0
2581,28,28,0
2582,28,28,0
2583,28,28,0
2584,28,28,0
2585,28,28,0
2586,28,28,0
2587,28,28,0
2588,28,28,0
2589,28,28,0
2590,28,28,0
2591,28,28,0
2592,28,28,0
2593,28,28,0
2594,28,28,0
2595,28,28,0
2596,28,28,0
2597,28,28,0
2598,28,28,0
2599,28,28,0
2600,28,28,0
2601,28,28,0
2602,28,28,0
2603,28,28,0
2604,28,28,0
2605,28,28,0
2606,28,28,0
2607,28,28,0
2608,28,28,0
2609,28,28,0
2610,28,28,0
2611,28,28,0
2612,28,28,0
2613,28,28,0
2614,28,28,0
2615,28,28,0
2616,28,28,0
2617,28,28,0
2618,28,28,0
2619,28,28,0
2620,28,28,0
2621,28,28,0
2622,28,28,0
2623,28,28,0
2624,28,28,0
2625,28,28,0
2626,28,28,0
2627,28,28,0
2628,28,28,0
2629,28,28,0
2630,28,28,0
2631,28,28,0
2632,28,28,0
2633,28,28,0
2634,28,28,0
2635,28,28,0
2636,28,28,0
2637,28,28,0
2638,28,28,0
2639,28,28,0
2640,28,28,0
2641,28,28,0
2642,28,28,0
2643,28,28,0
2644,28,28,0
2645,28,28,0
2646,28,28,0
2647,28,28,0
2648,28,28,0
2649,28,28,0
2650,28,28,0
2651,28,28,0
2652,28,28,0
2653,28,28,0
2654,28,28,0
2655,28,28,0
2656,28,28,0
2657,29,29,0
2658,29,29,0
2659,29,29,0
2660,29,29,0
2661,29,29,0
2662,29,29,0
2663,29,29,0
2664,29,29,0
2665,29,29,0
2666,29,29,0
2667,29,29,0
2668,29,29,0
2669,29,29,0
2670,29,29,0
2671,29,29,0
2672,29,29,0
2673,29,29,0
2674,29,29,0
2675,29,29,0
2676,29,29,0
2677,29,29,0
2678,29,29,0
2679,29,29,0
2680,29,29,0
2681,29,29,0
2682,29,29,0
2683,29,29,0
2684,29,29,0
2685,29,29,0
2686,29,29,0
2687,29,29,0
2688,29,29,0
2689,29,29,0
2690,29,29,0
2691,29,29,0
2692,29,29,0
2693,29,29,0
2694,29,29,0
2695,29,29,0
2696,29,29,0
2697,29,29,0
2698,29,29,0
2699,29,29,0
2700,29,29,0
2701,29,29,0
2702,29,29,0
2703,29,29,0
2704,29,29,0
2705,29,29,0
2706,29,29,0
2707,29,29,0
2708,29,29,0
2709,29,29,0
2710,29,29,0
2711,29,29,0
2712,29,29,0
2713,29,29,0
2714,29,29,0
2715,29,29,0
2716,29,29,0
2717,29,29,0
2718,29,29,0
2719,29,29,0
2720,29,29,0
2721,29,29,0
2722,29,29,0
2723,29,29,0
2724,29,29,0
2725,29,29,0
2726,29,29,0
2727,29,29,0
2728,29,29,0
2729,29,29,0
2730,29,29,0
2731,29,29,0
2732,29,29,0
2733,29,29,0
2734,29,29,0
2735,29,29,0
2736,29,29,0
2737,29,29,0
2738,29,29,0
2739,29,29,0
2740,29,29,0
2741,29,29,0
2742,29,29,0
2743,29,29,0
2744,29,29,0
2745,29,29,0
2746,29,29,0
2747,29,29,0
2748,29,29,0
2749,29,29,0
2750,29,29,0
2751,29,29,0
2752,29,29,0
2753,30,30,0
2754,30,30,0
2755,30,30,0
2756,30,30,0
2757,30,30,0
2758,30,30,0
2759,30,30,0
2760,30,30,0
2761,30,30,0
2762,30,30,0
2763,30,30,0
2764,30,30,0
2765,30,30,0
2766,30,30,0
2767,30,30,0
2768,30,30,0
2769,30,30,0
2770,30,30,0
2771,30,30,0
2772,30,30,0
2773,30,30,0
2774,30,30,0
2775,30,30,0
2776,30,30,0
2777,30,30,0
2778,30,30,0
2779,30,30,0
2780,30,30,0
2781,30,30,0
2782,30,30,0
2783,30,30,0
2784,30,30,0
2785,30,30,0
2786,30,30,0
2787,30,30,0
2788,30,30,0
2789,30,30,0
2790,30,30,0
2791,30,30,0
2792,30,30,0
2793,30,30,0
2794,30,30,0
2795,30,30,0
2796,30,30,0
2797,30,30,0
2798,30,30,0
2799,30,30,0
2800,30,30,0
2801,30,30,0
2802,30,30,0
2803,30,30,0
2804,30,30,0
2805,30,30,0
2806,30,30,0
2807,30,30,0
2808,30,30,0
2809,30,30,0
2810,30,30,0
2811,30,30,0
2812,30,30,0
2813,30,30,0
2814,30,30,0
2815,30,30,0
2816,30,30,0
2817,0,0,1
2818,0,0,1
2819,0,0,1
2820,0,0,1
2821,0,0,1
2822,0,16,1
2823,0,7,1
2824,0,0,1
2825,0,0,1
2826,0,0,1
2827,0,7,1
2828,0,0,1
2829,0,0,1
2830,0,0,1
2831,0,0,1
2832,0,0,1
2833,0,0,1
2834,0,0,1
2835,0,0,1
2836,0,0,1
2837,0,0,1
2838,0,0,1
2839,0,0,1
2840,0,0,1
2841,0,0,1
2842,0,0,1
2843,0,0,1
2844,0,0,1
2845,0,0,1
2846,1,1,1
2847,1,1,1
2848,1,1,1
2849,1,1,1
2850,1,1,1
2851,1,1,1
2852,1,1,1
2853,1,1,1
2854,1,1,1
2855,1,1,1
2856,1,1,1
2857,1,1,1
2858,1,1,1
2859,1,1,1
2860,1,1,1
2861,1,1,1
2862,1,1,1
2863,1,1,1
2864,1,1,1
2865,1,1,1
2866,1,1,1
2867,2,2,1
2868,2,2,1
2869,2,2,1
2870,2,2,1
2871,2,2,1
2872,2,2,1
2873,2,2,1
2874,2,2,1
2875,2,2,1
2876,2,2,1
2877,2,2,1
2878,2,2,1
2879,2,2,1
2880,2,2,1
2881,2,2,1
2882,2,2,1
2883,2,2,1
2884,2,2,1
2885,2,2,1
2886,2,2,1
2887,2,2,1
2888,2,2,1
2889,2,2,1
2890,2,2,1
2891,2,2,1
2892,2,16,1
2893,2,2,1
2894,2,2,1
2895,3,3,1
2896,3,3,1
2897,3,3,1
2898,3,13,1
2899,3,3,1
2900,3,3,1
2901,3,3,1
2902,3,3,1
2903,3,3,1
2904,3,3,1
2905,3,3,1
2906,3,3,1
2907,4,4,1
2908,4,4,1
2909,4,4,1
2910,4,4,1
2911,4,17,1
2912,4,4,1
2913,4,4,1
2914,4,4,1
2915,4,4,1
2916,4,4,1
2917,4,4,1
2918,4,4,1
2919,4,4,1
2920,4,4,1
2921,4,4,1
2922,4,4,1
2923,5,11,1
2924,5,5,1
2925,5,11,1
2926,5,5,1
2927,5,5,1
2928,5,11,1
2929,5,5,1
2930,5,5,1
2931,5,5,1
2932,5,20,1
2933,5,5,1
2934,5,5,1
2935,5,11,1
2936,5,5,1
2937,5,11,1
2938,5,5,1
2939,5,5,1
2940,5,11,1
2941,5,5,1
2942,5,5,1
2943,5,5,1
2944,5,11,1
2945,5,5,1
2946,5,5,1
2947,5,11,1
2948,5,5,1
2949,5,5,1
2950,5,5,1
2951,5,5,1
2952,5,11,1
2953,5,11,1
2954,6,6,1
2955,6,6,1
2956,6,6,1
2957,6,6,1
2958,6,6,1
2959,6,6,1
2960,6,6,1
2961,6,6,1
2962,6,6,1
2963,6,6,1
2964,6,6,1
2965,6,6,1
2966,6,6,1
2967,6,6,1
2968,6,6,1
2969,6,6,1
2970,6,6,1
2971,6,6,1
2972,6,6,1
2973,6,6,1
2974,6,6,1
2975,6,6,1
2976,6,6,1
2977,6,6,1
2978,6,6,1
2979,6,6,1
2980,6,6,1
2981,6,6,1
2982,6,6,1
2983,6,6,1
2984,6,6,1
2985,6,6,1
2986,6,6,1
2987,6,6,1
2988,6,6,1
2989,6,6,1
2990,6,6,1
2991,6,6,1
2992,6,6,1
2993,6,6,1
2994,7,7,1
2995,7,7,1
2996,7,7,1
2997,7,7,1
2998,7,7,1
2999,7,7,1
3000,7,7,1
3001,7,7,1
3002,7,7,1
3003,7,7,1
3004,7,7,1
3005,7,7,1
3006,7,13,1
3007,7,7,1
3008,7,27,1
3009,7,7,1
3010,7,7,1
3011,7,7,1
3012,8,8,1
3013,8,8,1
3014,8,7,1
3015,8,8,1
3016,8,8,1
3017,8,8,1
3018,8,8,1
3019,8,21,1
3020,8,21,1
3021,8,18,1
3022,8,9,1
3023,8,21,1
3024,8,9,1
3025,8,8,1
3026,8,8,1
3027,8,8,1
3028,8,8,1
3029,8,8,1
3030,8,8,1
3031,8,8,1
3032,8,8,1
3033,9,9,1
3034,9,9,1
3035,9,9,1
3036,9,9,1
3037,9,9,1
3038,9,9,1
3039,9,9,1
3040,9,9,1
3041,9,9,1
3042,9,9,1
3043,9,9,1
3044,9,9,1
3045,9,9,1
3046,9,9,1
3047,9,9,1
3048,9,9,1
3049,9,9,1
3050,9,9,1
3051,9,9,1
3052,10,10,1
3053,10,10,1
3054,10,10,1
3055,10,10,1
3056,10,10,1
3057,10,10,1
3058,10,10,1
3059,10,10,1
3060,10,10,1
3061,10,10,1
3062,10,10,1
3063,10,10,1
3064,10,10,1
3065,10,10,1
3066,10,10,1
3067,10,10,1
3068,10,10,1
3069,10,10,1
3070,10,10,1
3071,10,10,1
3072,10,26,1
3073,10,26,1
3074,10,10,1
3075,10,10,1
3076,10,10,1
3077,10,10,1
3078,10,10,1
3079,11,11,1
3080,11,8,1
3081,11,11,1
3082,11,11,1
3083,11,11,1
3084,11,11,1
3085,11,11,1
3086,11,11,1
3087,11,11,1
3088,11,11,1
3089,11,11,1
3090,11,11,1
3091,11,11,1
3092,11,11,1
3093,11,11,1
3094,11,11,1
3095,11,11,1
3096,11,11,1
3097,11,11,1
3098,11,11,1
3099,11,11,1
3100,11,11,1
3101,11,11,1
3102,11,11,1
3103,11,11,1
3104,11,11,1
3105,11,11,1
3106,12,12,1
3107,12,12,1
3108,12,12,1
3109,12,12,1
3110,12,12,1
3111,12,11,1
3112,12,12,1
3113,12,12,1
3114,12,12,1
3115,12,12,1
3116,12,8,1
3117,12,12,1
3118,12,12,1
3119,12,12,1
3120,12,12,1
3121,12,12,1
3122,12,12,1
3123,12,12,1
3124,12,12,1
3125,12,12,1
3126,12,12,1
3127,12,12,1
3128,12,12,1
3129,12,12,1
3130,12,8,1
3131,12,24,1
3132,12,12,1
3133,12,12,1
3134,12,8,1
3135,12,8,1
3136,13,13,1
3137,13,13,1
3138,13,13,1
3139,13,13,1
3140,13,13,1
3141,13,23,1
3142,13,13,1
3143,13,21,1
3144,13,13,1
3145,13,13,1
3146,13,13,1
3147,13,13,1
3148,13,13,1
3149,13,13,1
3150,13,21,1
3151,13,21,1
3152,13,13,1
3153,13,13,1
3154,13,24,1
3155,14,22,1
3156,14,5,1
3157,14,5,1
3158,14,5,1
3159,14,5,1
3160,14,14,1
3161,14,22,1
3162,14,22,1
3163,14,22,1
3164,14,25,1
3165,14,14,1
3166,14,19,1
3167,14,14,1
3168,14,14,1
3169,14,23,1
3170,14,22,1
3171,14,5,1
3172,14,22,1
3173,14,8,1
3174,14,23,1
3175,14,22,1
3176,14,14,1
3177,14,14,1
3178,14,27,1
3179,14,27,1
3180,14,23,1
3181,14,14,1
3182,14,12,1
3183,14,12,1
3184,14,19,1
3185,15,15,1
3186,15,15,1
3187,15,15,1
3188,15,15,1
3189,15,15,1
3190,15,24,1
3191,15,15,1
3192,15,15,1
3193,15,15,1
3194,15,15,1
3195,15,15,1
3196,15,15,1
3197,15,8,1
3198,15,27,1
3199,15,15,1
3200,15,8,1
3201,15,7,1
3202,15,15,1
3203,15,7,1
3204,15,15,1
3205,15,15,1
3206,15,15,1
3207,15,15,1
3208,15,8,1
3209,15,28,1
3210,15,21,1
3211,15,24,1
3212,15,8,1
3213,15,15,1
3214,15,15,1
